timestamp_iso,timestamp_epoch_s,pose_x [m],pose_y [m],pose_z [m],state.speed [m/s],state.gear,state.rpm [rpm],Imu.angular_velocity.x_val [rad/s],Imu.angular_velocity.y_val [rad/s],Imu.angular_velocity.z_val [rad/s],Imu.linear_acceleration.x_val [m/s^2],Imu.linear_acceleration.y_val [m/s^2],Imu.linear_acceleration.z_val [m/s^2],Imu.orientation.w_val,Imu.orientation.x_val,Imu.orientation.y_val,Imu.orientation.z_val,Imu.time_stamp,Gps.gnss.eph,Gps.gnss.epv,Gps.gnss.fix_type,Gps.gnss.geo_point.altitude [m],Gps.gnss.geo_point.latitude [deg],Gps.gnss.geo_point.longitude [deg],Gps.gnss.time_utc,Gps.gnss.velocity.x_val,Gps.gnss.velocity.y_val,Gps.gnss.velocity.z_val,Gps.is_valid,Gps.time_stamp
2026-03-04T19:42:06.247+01:00,1772649726.248,-3.828921398962848e-05,0.0002013703779084608,0.6468987464904785,0.0,0,20.000001907348633,1.0964386376599577e-07,1.096092532293369e-07,2.1733894683961807e-09,3.193588726801977e-09,-3.5775233886425895e-09,-9.825628280639648,1.0,-1.0894945035033743e-07,5.686146664629632e-08,4.303026628349471e-07,1.7726497262096276e+18,0.100020632147789,0.100020632147789,3.0,51.60653305053711,43.610827847659614,3.876866253249511,1772649725988175.0,8.387419256905559e-07,1.2295362239456153e-06,-0.4742109477519989,1.0,1.7726497259881754e+18
2026-03-04T19:42:06.466+01:00,1772649726.467,-3.828921398962848e-05,0.0002013703779084608,0.6468987464904785,0.0,0,20.000001907348633,-6.915733479218034e-07,-9.526311828267353e-08,-4.802633846168192e-09,-1.3086441930099113e-09,1.035266716797878e-08,-9.820243835449219,1.0,-9.484130458758955e-08,5.3593787185945985e-08,4.299009788155672e-07,1.7726497264108933e+18,0.10001648217439651,0.10001648217439651,3.0,51.70349884033203,43.61082784766099,3.8768662532517206,1772649726191585.0,6.498163429569104e-07,5.751041385337885e-07,-0.47893989086151123,1.0,1.7726497261915858e+18
2026-03-04T19:42:06.663+01:00,1772649726.663,-3.828921398962848e-05,0.0002013703779084608,0.6468987464904785,0.0,0,20.000001907348633,-5.599696351055172e-08,6.106533945171577e-09,-3.1010212175885954e-09,1.7560723708509585e-10,1.2371978996839061e-09,-9.818381309509277,1.0,1.8095947851293204e-08,4.371008799353149e-08,4.2948821032950946e-07,1.7726497266136353e+18,0.1000131294131279,0.1000131294131279,3.0,51.80070114135742,43.61082784766198,3.876866253252622,1772649726392839.0,4.2189921600765956e-07,1.3033863410782942e-07,-0.4827406704425812,1.0,1.7726497263928392e+18
2026-03-04T19:42:06.881+01:00,1772649726.882,-3.828921398962848e-05,0.0002013703779084608,0.6468987464904785,0.0,0,20.000001907348633,-3.303170359458818e-08,-2.4531825459916945e-08,8.5563769403052e-09,-6.45117126385486e-10,5.562775240441908e-10,-9.816414833068848,1.0,-6.6003229548528e-09,4.118852814372076e-08,4.296460360819765e-07,1.7726497268171794e+18,0.10001029819250107,0.10001029819250107,3.0,51.907203674316406,43.610827847662605,3.876866253252636,1772649726613632.0,2.0888134599772457e-07,-1.3993250114197053e-08,-0.4859042465686798,1.0,1.7726497266136328e+18
2026-03-04T19:42:07.078+01:00,1772649727.079,-3.828921398962848e-05,0.0002013703779084608,0.6468987464904785,0.0,0,20.000001907348633,1.3080334326787124e-07,-8.625629099867638e-09,-1.4200039366585315e-08,-2.832300505239971e-10,-4.293892796880527e-09,-9.814067840576172,1.0,-9.196630124108651e-09,2.8396543783060224e-08,4.296785789392743e-07,1.772649727019327e+18,0.10000850260257721,0.10000850260257721,3.0,51.994266510009766,43.610827847662804,3.876866253252651,1772649726792102.0,5.669679481457024e-08,1.4457860686434287e-08,-0.48807796835899353,1.0,1.772649726792103e+18
2026-03-04T19:42:07.290+01:00,1772649727.29,-3.828921398962848e-05,0.0002013703779084608,0.6468987464904785,0.0,0,20.000001907348633,6.552340181542604e-08,-1.1530290322525616e-07,-1.0557746676909119e-08,-3.1362601404794077e-09,-1.7822747722107124e-09,-9.81190299987793,1.0,1.1739405003652337e-09,2.335228899141839e-08,4.2838010472223687e-07,1.7726497272270807e+18,0.10000678151845932,0.10000678151845932,3.0,52.097694396972656,43.61082784766276,3.876866253252628,1772649727003828.0,-1.0237690162284707e-07,-4.1795004790401435e-08,-0.49019309878349304,1.0,1.7726497270038285e+18
2026-03-04T19:42:07.475+01:00,1772649727.476,-0.011145438998937607,0.0002017287042690441,0.6468929648399353,0.0,0,20.000001907348633,-5.177146888968309e-08,-2.6309070477736896e-08,-4.2297068070240584e-09,-4.861667318722951e-11,9.564682379448186e-11,-9.81112289428711,1.0,1.8530941225947117e-09,1.4314823104655261e-08,4.276699883121182e-07,1.7726497274280904e+18,0.10000541806221008,0.10000541806221008,3.0,52.198524475097656,43.61082784766247,3.876866253252481,1772649727209054.0,-2.1397724481175828e-07,-6.540722097270191e-08,-0.4917636811733246,1.0,1.7726497272090545e+18
2026-03-04T19:42:07.694+01:00,1772649727.695,-0.052541594952344894,0.00020308318198658526,0.6469538807868958,-0.33321887254714966,-1,20.000001907348633,-7.167541582475678e-08,-1.3223115047367173e-07,-8.150441210830195e-09,-3.1577489512102375e-09,1.7116551509488431e-09,-9.808037757873535,1.0,-3.6701750527612376e-09,1.0139707740108861e-08,4.271645366316079e-07,1.7726497276316362e+18,0.10000436753034592,0.10000436753034592,3.0,52.29561233520508,43.610827847662016,3.876866253252329,1772649727406096.0,-2.9173830284889846e-07,-5.636794497831943e-08,-0.4930100440979004,1.0,1.7726497274060966e+18
2026-03-04T19:42:07.876+01:00,1772649727.876,-0.10704032331705093,0.00020490940369199961,0.6469449996948242,-0.575364351272583,0,20.000001907348633,-1.4844383500189906e-08,-1.0256646731932051e-07,-9.622711516499294e-09,-2.493035777817454e-09,3.608069121252555e-10,-9.808150291442871,1.0,-6.30360652564832e-09,7.991552419817083e-10,4.261816570760857e-07,1.772649727833157e+18,0.10000349581241608,0.10000349581241608,3.0,52.398109436035156,43.61082784766141,3.8768662532521905,1772649727613587.0,-3.467639544396661e-07,-5.4419988515519435e-08,-0.4939650595188141,1.0,1.7726497276135882e+18
2026-03-04T19:42:08.113+01:00,1772649728.113,-0.16480067372322083,0.00020689479424618185,0.6473001837730408,-0.5146245956420898,-1,55.64727020263672,-1.4844383500189906e-08,-1.0256646731932051e-07,-9.622711516499294e-09,-3.0012519136590754e-09,4.3436079733005784e-10,-16.430715560913086,1.0,-7.806251645092743e-09,-9.583308369087717e-09,4.252075029853586e-07,1.7726497280356163e+18,0.10000278055667877,0.10000278055667877,3.0,52.49825668334961,43.61082784766075,3.8768662532520337,1772649727815669.0,-3.7489729720618925e-07,-7.390669054530008e-08,-0.4945577085018158,1.0,1.77264972781567e+18
2026-03-04T19:42:08.279+01:00,1772649728.28,-0.2976658046245575,0.00021159692551009357,0.647268533706665,-1.195813775062561,0,61.09507369995117,-3.4796144063875545e-06,3.3682790672173724e-06,-1.636234060242714e-06,2.335836057909546e-08,2.4448333135751454e-08,-8.676661491394043,1.0,1.9376744830879034e-07,-1.9626075697942724e-07,3.274982134371385e-07,1.7726497282375985e+18,0.10000225156545639,0.10000225156545639,3.0,52.62118148803711,43.61082784766008,3.876866253251819,1772649728012783.0,-3.5950299093201465e-07,-1.085232028685823e-07,-1.0842058658599854,1.0,1.7726497280127834e+18
2026-03-04T19:42:08.488+01:00,1772649728.489,-0.3806106150150299,0.00021457632828969508,0.6471725702285767,-1.3537553548812866,0,49.41641616821289,-2.3781358322594315e-06,1.771801976246934e-07,-1.056737914950645e-06,5.4129194460017516e-09,7.033466431494162e-08,-9.861517906188965,1.0,1.8662454692730535e-07,-6.44425028895057e-08,1.9947057694480463e-07,1.7726497284395064e+18,0.1000017523765564,0.1000017523765564,3.0,52.95178985595703,43.610827847659564,3.876866253251614,1772649728218170.0,-2.8614836722340442e-08,1.496522656907473e-07,-1.714379906654358,1.0,1.77264972821817e+18
2026-03-04T19:42:08.691+01:00,1772649728.692,-0.48925259709358215,0.0002184560289606452,0.647087812423706,-1.145469307899475,0,39.60834503173828,-3.0417700145335402e-06,6.780437047382293e-07,-4.7269753622458666e-07,1.9209887014426386e-08,9.021033520184574e-08,-9.707840919494629,1.0,-4.421697497036803e-08,-2.2517015807466123e-08,1.2646687252981792e-07,1.7726497286424312e+18,0.10000135749578476,0.10000135749578476,3.0,53.275821685791016,43.610827847660055,3.876866253252925,1772649728418504.0,4.828043529414572e-07,1.0305658406650764e-06,-1.5998896360397339,1.0,1.7726497284185042e+18
2026-03-04T19:42:08.889+01:00,1772649728.889,-0.6233084797859192,0.0002238969027530402,0.6476582884788513,-1.211911916732788,-1,152.51690673828125,-4.4880633254251734e-07,4.7260047608688183e-07,-1.60723203634916e-07,1.3566220147254171e-08,1.650681369369522e-08,-9.730905532836914,1.0,-2.2427555279591616e-07,3.2187301712838234e-08,9.733345507356717e-08,1.772649728843449e+18,0.10000109672546387,0.10000109672546387,3.0,53.595455169677734,43.61082784766115,3.8768662532563227,1772649728618298.0,7.196605906756304e-07,1.6054245861596428e-06,-1.5912010669708252,1.0,1.7726497286182986e+18
2026-03-04T19:42:09.108+01:00,1772649729.108,-0.711520254611969,0.00022753002122044563,0.6473300457000732,-1.4952324628829956,0,79.80310821533203,-3.0896076168573927e-06,3.230825029731932e-07,-5.7637471684302e-08,9.344709006597895e-09,8.974306808795518e-08,-9.745813369750977,1.0,-6.299912058693735e-08,4.376908080416797e-08,8.596014566819576e-08,1.7726497290448236e+18,0.10000096261501312,0.10000096261501312,3.0,53.908714294433594,43.61082784766249,3.8768662532601095,1772649728815991.0,7.415809477606672e-07,1.3618642924484448e-06,-1.5726885795593262,1.0,1.772649728815992e+18
2026-03-04T19:42:09.277+01:00,1772649729.277,-0.8219945430755615,0.00023163389414548874,0.6471450924873352,-1.1826125383377075,0,52.89116287231445,3.68239966519468e-06,1.2275944527573301e-07,-1.278533456883224e-08,3.024909212001603e-09,-8.935750628324968e-08,-9.76022720336914,1.0,-1.678495777923672e-07,6.531530516440398e-08,8.270423990097697e-08,1.7726497292451546e+18,0.10000085830688477,0.10000085830688477,3.0,54.24308395385742,43.610827847663806,3.876866253262738,1772649729029814.0,6.112531991675496e-07,8.429430522483017e-07,-1.5571105480194092,1.0,1.7726497290298143e+18
2026-03-04T19:42:09.488+01:00,1772649729.489,-0.8840154409408569,0.00023352766584139317,0.6470820307731628,-1.0292609930038452,0,44.489410400390625,-2.5137723014267976e-07,-5.0792991146408895e-08,1.1199146054963194e-09,-1.2361937029581327e-09,7.730726281351963e-09,-9.76819896697998,1.0,-9.324739380645042e-08,5.701492966636579e-08,8.272154872202009e-08,1.7726497294489083e+18,0.10000075399875641,0.10000075399875641,3.0,54.545047760009766,43.610827847664716,3.876866253264399,1772649729224182.0,4.160860953561496e-07,3.94929116964704e-07,-1.5456959009170532,1.0,1.772649729224183e+18
2026-03-04T19:42:09.702+01:00,1772649729.703,-0.9625048637390137,0.00023512440384365618,0.6470224261283875,-0.8398053050041199,0,36.80727767944336,-5.523486379388487e-08,-1.0132790606576236e-07,-4.607883408169755e-09,-2.9485935915118944e-09,2.7597386598188223e-09,-9.7746000289917,1.0,7.3002044409520295e-09,5.0175415822195646e-08,8.196463596732428e-08,1.7726497296509148e+18,0.10000066459178925,0.10000066459178925,3.0,54.882659912109375,43.61082784766526,3.876866253264815,1772649729443527.0,1.4053601660179993e-07,2.738354609732596e-08,-1.5358500480651855,1.0,1.7726497294435277e+18
2026-03-04T19:42:09.889+01:00,1772649729.889,-1.025744915008545,0.00023520170361734927,0.6469841599464417,-0.6802939176559448,0,31.99568748474121,-3.980323697305721e-07,-1.0258236216031946e-07,-1.5626610005980979e-09,-2.9479594321202285e-09,1.1812677946920758e-08,-9.781876564025879,1.0,3.754952260237587e-08,4.174716750071639e-08,8.123046768560016e-08,1.7726497298525025e+18,0.10000059008598328,0.10000059008598328,3.0,55.200016021728516,43.61082784766531,3.876866253264567,1772649729650912.0,-8.096854031691691e-08,-1.207921371815246e-07,-1.5282272100448608,1.0,1.772649729650912e+18
2026-03-04T19:42:10.094+01:00,1772649730.095,-1.0603079795837402,0.00023438241623807698,0.6469652056694031,-0.5851449370384216,0,29.66583251953125,-1.5224787830447895e-07,-2.6142313913624093e-07,5.3148654366452774e-09,-7.492212183990432e-09,4.3633145985211286e-09,-9.786073684692383,1.0,1.3853719948997423e-08,2.730056181121654e-08,8.098881210116815e-08,1.7726497300551532e+18,0.1000005230307579,0.1000005230307579,3.0,55.47505187988281,43.61082784766505,3.876866253264372,1772649729831227.0,-2.480837792973034e-07,-8.686692254400441e-09,-1.5227841138839722,1.0,1.772649729831228e+18
2026-03-04T19:42:10.291+01:00,1772649730.292,-1.1017190217971802,0.00023179221898317337,0.6469430327415466,-0.4546148478984833,0,26.98621940612793,-1.6910593814145614e-08,-1.972707650566008e-07,4.553457344513845e-08,-5.126829627499774e-09,4.394977159982716e-10,-9.789790153503418,1.0,4.7820347681692965e-09,1.3853687086395894e-08,8.371564774733997e-08,1.7726497302585037e+18,0.10000046342611313,0.10000046342611313,3.0,55.7882194519043,43.610827847664446,3.876866253264535,1772649730037165.0,-4.037975713799824e-07,1.2264185045296472e-07,-1.5178675651550293,1.0,1.7726497300371653e+18
2026-03-04T19:42:10.503+01:00,1772649730.503,-1.1228107213974,0.00022912332497071475,0.6469311714172363,-0.3739892244338989,0,25.578941345214844,-1.46082825835947e-07,1.553353357053311e-08,3.2140356154286565e-08,4.746426029988982e-10,4.4637173957085e-09,-9.791409492492676,1.0,2.0503201358934575e-09,2.5420996419001085e-09,8.747791468977084e-08,1.772649730460359e+18,0.10000040382146835,0.10000040382146835,3.0,56.10595703125,43.610827847663586,3.876866253264915,1772649730246513.0,-4.974965577275725e-07,1.6193945384657127e-07,-1.5138603448867798,1.0,1.772649730246514e+18
2026-03-04T19:42:10.709+01:00,1772649730.71,-1.1452845335006714,0.00022363771859090775,0.6469162702560425,-0.2605856955051422,0,23.863571166992188,5.233742683685705e-08,2.2350592487896392e-08,2.5251642554735554e-08,4.748965665157812e-10,-1.112029690553129e-09,-9.79321575164795,1.0,-3.0211162460602736e-09,5.0995492273386844e-09,9.03521524264761e-08,1.7726497306619776e+18,0.10000035911798477,0.10000035911798477,3.0,56.39662551879883,43.61082784766269,3.8768662532653204,1772649730439006.0,-5.322183938005765e-07,1.7868202917270537e-07,-1.510815978050232,1.0,1.7726497304390067e+18
2026-03-04T19:42:10.898+01:00,1772649730.898,-1.157355546951294,0.00021628821559716016,0.6469039916992188,-0.15450023114681244,0,22.49368667602539,1.212093714286766e-08,3.3203619409505336e-08,4.6002941900269434e-08,8.195486511652916e-10,-2.9917612831553697e-10,-9.798173904418945,1.0,-8.509661864053442e-10,1.1461033233572948e-09,9.387007082750642e-08,1.7726497308661507e+18,0.10000031441450119,0.10000031441450119,3.0,56.69801330566406,43.610827847661724,3.8768662532657676,1772649730637869.0,-5.44730994533893e-07,1.7599626289666048e-07,-1.5081408023834229,1.0,1.77264973063787e+18
2026-03-04T19:42:11.102+01:00,1772649731.102,-1.1602522134780884,0.00021018819825258106,0.6468973159790039,-0.08712677657604218,0,21.723613739013672,8.286207275887136e-07,6.2583622728595856e-09,3.45143895685851e-08,1.919471387390459e-10,-2.7116698220197577e-08,-9.799567222595215,1.0,-9.288649494010315e-08,-4.6008422072141286e-10,9.818953827789301e-08,1.7726497310686876e+18,0.1000002771615982,0.1000002771615982,3.0,57.02787399291992,43.61082784766064,3.8768662532662304,1772649730857173.0,-5.62666684800206e-07,1.6678116310231417e-07,-1.5058395862579346,1.0,1.772649730857174e+18
2026-03-04T19:42:11.306+01:00,1772649731.306,-1.1615285873413086,0.0001995096681639552,0.6468954682350159,-0.019541848450899124,0,20.733612060546875,-1.2999137766200874e-07,6.877970548657686e-08,-6.646279637756436e-10,9.025703795462192e-11,1.6359585908176655e-10,-9.800332069396973,1.0,2.0358017494004343e-08,-2.5770621747689404e-10,9.929546251896681e-08,1.7726497312711862e+18,0.10000023990869522,0.10000023990869522,3.0,57.3089485168457,43.61082784765968,3.8768662532666016,1772649731044252.0,-5.689030331268441e-07,1.1227547958014839e-07,-1.504437804222107,1.0,1.7726497310442524e+18
2026-03-04T19:42:11.493+01:00,1772649731.494,-1.1618040800094604,0.00018824673315975815,0.6468954086303711,-0.004216823261231184,0,20.000001907348633,-2.654802528923028e-07,3.861874375843399e-08,-1.0775485392855444e-08,9.809492107493156e-10,6.451472689406046e-09,-9.798954963684082,1.0,-1.2439811847286819e-08,-2.2220118800486688e-10,9.863862970860282e-08,1.772649731473781e+18,0.10000021010637283,0.10000021010637283,3.0,57.6048698425293,43.61082784765867,3.87686625326644,1772649731241042.0,-5.674101544173027e-07,-1.831954534736724e-07,-1.503235101699829,1.0,1.7726497312410422e+18
2026-03-04T19:42:11.699+01:00,1772649731.7,-1.1618525981903076,0.0001806452200980857,0.6468954086303711,-0.001517044729553163,0,20.000001907348633,-9.040356019340834e-09,-5.7868181357889625e-09,-9.462302941187772e-09,-1.5184097035270128e-10,-6.970754529156409e-10,-9.802993774414062,1.0,-1.4138073822778097e-08,2.4383612906575536e-09,9.695482816596268e-08,1.7726497316775585e+18,0.10000018030405045,0.10000018030405045,3.0,57.92811584472656,43.610827847657575,3.87686625326592,1772649731455812.0,-5.674452836501587e-07,-2.704115047436062e-07,-1.5020719766616821,1.0,1.7726497314558126e+18
2026-03-04T19:42:11.901+01:00,1772649731.902,-1.1618739366531372,0.00016920603229664266,0.6468954086303711,-0.0003273541515227407,0,20.000001907348633,8.834396794554777e-06,-6.62254888084135e-06,-3.3386930908818613e-07,-8.960086006482015e-08,-1.245075083033953e-07,-4.877852916717529,1.0,-3.849561949209601e-07,2.393187230609328e-07,7.642876198588056e-08,1.7726497318802412e+18,0.10000015795230865,0.10000015795230865,3.0,58.25559997558594,43.61082784765645,3.876866253265078,1772649731674742.0,-5.715909878745151e-07,-3.635609857610689e-07,-1.5010708570480347,1.0,1.7726497316747428e+18
2026-03-04T19:42:12.116+01:00,1772649732.117,-1.1618739366531372,0.00016920603229664266,0.6468954086303711,0.0,0,20.000001907348633,1.895691457320936e-05,-5.695355412171921e-06,-1.2754581746321492e-07,-7.157889569953113e-08,-2.466018997893116e-07,-4.987174034118652,1.0,-7.107948363227479e-07,2.8114334327256074e-07,5.401008706940047e-08,1.7726497320819694e+18,0.10000014305114746,0.10000014305114746,3.0,58.509803771972656,43.610827847655514,3.876866253264136,1772649731859222.0,-5.97172856942052e-07,-5.359006536309607e-07,-1.0010844469070435,1.0,1.7726497318592228e+18
