timestamp_iso,timestamp_epoch_s,pose_x [m],pose_y [m],pose_z [m],state.speed [m/s],state.gear,state.rpm [rpm],Imu.angular_velocity.x_val [rad/s],Imu.angular_velocity.y_val [rad/s],Imu.angular_velocity.z_val [rad/s],Imu.linear_acceleration.x_val [m/s^2],Imu.linear_acceleration.y_val [m/s^2],Imu.linear_acceleration.z_val [m/s^2],Imu.orientation.w_val,Imu.orientation.x_val,Imu.orientation.y_val,Imu.orientation.z_val,Imu.time_stamp,Gps.gnss.eph,Gps.gnss.epv,Gps.gnss.fix_type,Gps.gnss.geo_point.altitude [m],Gps.gnss.geo_point.latitude [deg],Gps.gnss.geo_point.longitude [deg],Gps.gnss.time_utc,Gps.gnss.velocity.x_val,Gps.gnss.velocity.y_val,Gps.gnss.velocity.z_val,Gps.is_valid,Gps.time_stamp
2026-03-04T19:35:32.348+01:00,1772649332.348,-4.7540106606902555e-06,-4.301841660669936e-10,0.6472210884094238,0.0,0,20.000001907348633,0.0,0.0,0.0,0.0,0.0,-9.806650161743164,0.9999998807907104,0.0,0.0,1.7097477211791556e-08,1.7726493323021583e+18,0.10000006854534149,0.10000006854534149,3.0,51.20231628417969,43.61082784765589,3.8768662532304945,1772649332080688.0,0.0,0.0,0.0,1.0,1.772649332080688e+18
2026-03-04T19:35:32.509+01:00,1772649332.509,-4.7540106606902555e-06,-4.301841660669936e-10,0.6472210884094238,0.0,0,20.000001907348633,0.0,0.0,0.0,0.0,0.0,-9.806650161743164,0.9999998807907104,0.0,0.0,1.7097477211791556e-08,1.7726493325045711e+18,0.10000006854534149,0.10000006854534149,3.0,51.20231628417969,43.61082784765589,3.8768662532304945,1772649332266024.0,0.0,0.0,0.0,1.0,1.7726493322660242e+18
2026-03-04T19:35:32.711+01:00,1772649332.711,-4.7540106606902555e-06,-4.301841660669936e-10,0.6472210884094238,0.0,0,20.000001907348633,0.0,0.0,0.0,0.0,0.0,-9.806650161743164,0.9999998807907104,0.0,0.0,1.7097477211791556e-08,1.772649332706763e+18,0.1000000610947609,0.1000000610947609,3.0,51.20231628417969,43.61082784765589,3.8768662532304945,1772649332486436.0,0.0,0.0,0.0,1.0,1.7726493324864364e+18
2026-03-04T19:35:32.911+01:00,1772649332.912,-4.7540106606902555e-06,-4.301841660669936e-10,0.6472210884094238,0.0,0,20.000001907348633,0.0,0.0,0.0,0.0,0.0,-9.806650161743164,0.9999998807907104,0.0,0.0,1.7097477211791556e-08,1.7726493329085297e+18,0.1000000536441803,0.1000000536441803,3.0,51.20231628417969,43.61082784765589,3.8768662532304945,1772649332685446.0,0.0,0.0,0.0,1.0,1.7726493326854467e+18
2026-03-04T19:35:33.118+01:00,1772649333.119,-4.7540106606902555e-06,-4.301841660669936e-10,0.6472210884094238,0.0,0,20.000001907348633,0.0,0.0,0.0,0.0,0.0,-9.806650161743164,0.9999998807907104,0.0,0.0,1.7097477211791556e-08,1.772649333110154e+18,0.1000000536441803,0.1000000536441803,3.0,51.20231628417969,43.61082784765589,3.8768662532304945,1772649332893545.0,0.0,0.0,0.0,1.0,1.7726493328935465e+18
2026-03-04T19:35:33.316+01:00,1772649333.316,-4.7540106606902555e-06,-4.301841660669936e-10,0.6472210884094238,0.0,0,20.000001907348633,-1.2112042213630048e-07,-7.852412409192766e-08,2.653244166594959e-07,1.1340159922212933e-08,1.623611112222534e-08,-15.505891799926758,1.0,-1.8654482403235306e-08,2.918197417045576e-08,1.999949539310819e-08,1.7726493333129618e+18,0.1000000536441803,0.1000000536441803,3.0,51.20231628417969,43.61082784765589,3.8768662532304945,1772649333100531.0,0.0,0.0,0.0,1.0,1.772649333100531e+18
2026-03-04T19:35:33.516+01:00,1772649333.516,-4.7540106606902555e-06,-4.301841660669936e-10,0.6472210884094238,0.0,0,20.000001907348633,-1.4340009784064023e-06,4.769638053403469e-07,-2.5731152319963257e-08,1.1544496913984403e-08,2.7335131491668108e-08,-9.857351303100586,1.0,1.229821009474108e-07,-8.459745259870033e-08,2.4818413990601584e-08,1.7726493335127534e+18,0.1000000536441803,0.1000000536441803,3.0,51.20263671875,43.610827847655884,3.8768662532304945,1772649333303979.0,-4.262901587281931e-09,-2.32453345461181e-09,-0.0796593725681305,1.0,1.7726493333039798e+18
2026-03-04T19:35:33.717+01:00,1772649333.718,-4.7540106606902555e-06,-4.301841660669936e-10,0.6472210884094238,0.0,0,20.000001907348633,-5.980555215501226e-07,4.661508228309685e-06,-1.171017033341215e-10,1.3664682718683707e-08,1.7534845797584353e-09,-9.847810745239258,1.0,4.383450402656308e-08,-1.9551751506696746e-07,2.401330867485285e-08,1.7726493337127654e+18,0.1000000536441803,0.1000000536441803,3.0,51.27977752685547,43.610827847656104,3.876866253230759,1772649333504879.0,3.605673271067644e-07,3.468436773346184e-07,-0.44652754068374634,1.0,1.7726493335048796e+18
2026-03-04T19:35:33.919+01:00,1772649333.92,0.06470382213592529,-2.577136370973676e-08,0.647233247756958,0.5308306813240051,0,20.000001907348633,-1.7795119333641196e-07,4.3999284571327735e-06,1.2114055536471824e-08,1.3146745914127678e-07,5.1040096593624185e-09,-9.839831352233887,1.0,9.526735844644918e-09,-1.3978304025386024e-07,2.4561659373034672e-08,1.7726493339175173e+18,0.1000000536441803,0.1000000536441803,3.0,51.36185073852539,43.61082784765701,3.8768662532319715,1772649333688390.0,8.096620263131626e-07,6.909605758664839e-07,-0.4559471011161804,1.0,1.7726493336883907e+18
2026-03-04T19:35:34.114+01:00,1772649334.115,0.4338206350803375,-5.4045674602321014e-08,0.647254467010498,2.241987705230713,0,20.000001907348633,2.234731155681402e-08,1.7722575194056844e-06,-3.907021373095176e-09,3.068949094853224e-09,-3.5991602059803895e-11,-9.833381652832031,1.0,-2.5408861681341932e-09,-1.6306191952253357e-08,2.5089539334999245e-08,1.772649334111314e+18,0.1000000536441803,0.1000000536441803,3.0,51.453277587890625,43.61082784765906,3.8768662532338483,1772649333887254.0,1.4250626918510534e-06,8.124760029204481e-07,-0.46417707204818726,1.0,1.772649333887254e+18
