timestamp_iso,timestamp_epoch_s,pose_x [m],pose_y [m],pose_z [m],state.speed [m/s],state.landed_state,Imu.angular_velocity.x_val [rad/s],Imu.angular_velocity.y_val [rad/s],Imu.angular_velocity.z_val [rad/s],Imu.linear_acceleration.x_val [m/s^2],Imu.linear_acceleration.y_val [m/s^2],Imu.linear_acceleration.z_val [m/s^2],Imu.orientation.w_val,Imu.orientation.x_val,Imu.orientation.y_val,Imu.orientation.z_val,Imu.time_stamp,Gps.gnss.eph,Gps.gnss.epv,Gps.gnss.fix_type,Gps.gnss.geo_point.altitude [m],Gps.gnss.geo_point.latitude [deg],Gps.gnss.geo_point.longitude [deg],Gps.gnss.time_utc,Gps.gnss.velocity.x_val,Gps.gnss.velocity.y_val,Gps.gnss.velocity.z_val,Gps.is_valid,Gps.time_stamp,Barometer.altitude [m],Barometer.pressure [Pa],Barometer.qnh [Pa],Barometer.time_stamp,Magnetometer.magnetic_field_body.x_val [T],Magnetometer.magnetic_field_body.y_val [T],Magnetometer.magnetic_field_body.z_val [T],Magnetometer.time_stamp [T],Lidar1.point_count [count],Lidar1.pose.orientation.w_val,Lidar1.pose.orientation.x_val,Lidar1.pose.orientation.y_val,Lidar1.pose.orientation.z_val,Lidar1.pose.position.x_val,Lidar1.pose.position.y_val,Lidar1.pose.position.z_val,Lidar1.time_stamp
2026-03-04T19:35:32.331+01:00,1772649332.332,6.302291808424343e-07,7.723819805960375e-08,6.697775840759277,0.0,0,0.0,0.0,0.0,0.0,0.0,-9.806650161743164,0.9999998807907104,0.0,0.0,1.7097477211791556e-08,1.7726493323021583e+18,0.10000006854534149,0.10000006854534149,3.0,51.20231628417969,43.61082784765589,3.8768662532304945,1772649332080688.0,0.0,0.0,0.0,1.0,1.772649332080688e+18,50.93325424194336,100714.3828125,1013.25,1.7726493322871409e+18,0.2971569299697876,0.009332401677966118,0.17883335053920746,1.7726493322871608e+18,8192.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,1.7726493321498322e+18
2026-03-04T19:35:32.501+01:00,1772649332.502,6.302291808424343e-07,7.723819805960375e-08,6.697775840759277,0.0,0,0.0,0.0,0.0,0.0,0.0,-9.806650161743164,0.9999998807907104,0.0,0.0,1.7097477211791556e-08,1.77264933248955e+18,0.10000006854534149,0.10000006854534149,3.0,51.20231628417969,43.61082784765589,3.8768662532304945,1772649332266024.0,0.0,0.0,0.0,1.0,1.7726493322660242e+18,51.49049377441406,100707.703125,1013.25,1.7726493324864294e+18,0.30054494738578796,0.002567376010119915,0.17034824192523956,1.7726493324864445e+18,8192.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,1.7726493323593165e+18
2026-03-04T19:35:32.706+01:00,1772649332.706,6.302291808424343e-07,7.723819805960375e-08,6.697775840759277,0.0,0,0.0,0.0,0.0,0.0,0.0,-9.806650161743164,0.9999998807907104,0.0,0.0,1.7097477211791556e-08,1.772649332691736e+18,0.1000000610947609,0.1000000610947609,3.0,51.20231628417969,43.61082784765589,3.8768662532304945,1772649332465429.0,0.0,0.0,0.0,1.0,1.7726493324654295e+18,51.27129364013672,100710.3203125,1013.25,1.77264933268544e+18,0.296341210603714,0.01000965666025877,0.1856749802827835,1.7726493326854556e+18,8192.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,1.7726493325658698e+18
2026-03-04T19:35:32.905+01:00,1772649332.905,6.302291808424343e-07,7.723819805960375e-08,6.697775840759277,0.0,0,0.0,0.0,0.0,0.0,0.0,-9.806650161743164,0.9999998807907104,0.0,0.0,1.7097477211791556e-08,1.7726493328906196e+18,0.1000000536441803,0.1000000536441803,3.0,51.20231628417969,43.61082784765589,3.8768662532304945,1772649332685446.0,0.0,0.0,0.0,1.0,1.7726493326854467e+18,51.53010940551758,100707.25,1013.25,1.7726493328935347e+18,0.2851172387599945,0.012805717997252941,0.17292851209640503,1.7726493328935698e+18,8192.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,1.7726493327598167e+18
2026-03-04T19:35:33.111+01:00,1772649333.112,6.302291808424343e-07,7.723819805960375e-08,6.697775840759277,0.0,0,0.0,0.0,0.0,0.0,0.0,-9.806650161743164,0.9999998807907104,0.0,0.0,1.7097477211791556e-08,1.7726493330945172e+18,0.1000000536441803,0.1000000536441803,3.0,51.20231628417969,43.61082784765589,3.8768662532304945,1772649332872510.0,0.0,0.0,0.0,1.0,1.772649332872511e+18,51.223758697509766,100710.890625,1013.25,1.7726493330789345e+18,0.2957395017147064,0.005593275185674429,0.17167596518993378,1.7726493330789514e+18,8192.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,1.7726493329593375e+18
2026-03-04T19:35:33.308+01:00,1772649333.31,6.302291808424343e-07,7.723819805960375e-08,6.697775840759277,0.01038909237831831,1,-2.2442777662945446e-06,3.7626111861754907e-06,2.4491689032402064e-07,7.401356416636418e-09,4.405040776589431e-09,-15.289459228515625,1.0,-4.003856357570612e-09,7.856597150635025e-09,1.7566641474786593e-08,1.7726493332949174e+18,0.1000000536441803,0.1000000536441803,3.0,51.20231628417969,43.61082784765589,3.8768662532304945,1772649333078941.0,0.0,0.0,0.0,1.0,1.7726493330789417e+18,50.95174026489258,100714.1640625,1013.25,1.7726493332827576e+18,0.29156211018562317,0.007041235454380512,0.17174120247364044,1.772649333282773e+18,8192.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,1.7726493331559503e+18
2026-03-04T19:35:33.508+01:00,1772649333.509,6.445425810852612e-07,8.992233802018745e-08,6.633166790008545,0.44591730833077325,1,-3.415567789488705e-06,4.210914539726218e-06,-2.6411619558075472e-08,4.541441001038038e-08,3.7163143673524246e-08,-9.857523918151855,1.0,1.4476395904239325e-07,-1.0779039172348348e-07,2.5071502207651974e-08,1.7726493334939343e+18,0.1000000536441803,0.1000000536441803,3.0,51.20231628417969,43.61082784765589,3.8768662532304945,1772649333282764.0,0.0,0.0,0.0,1.0,1.7726493332827643e+18,51.023048400878906,100713.3046875,1013.25,1.7726493334838643e+18,0.3045455813407898,0.012911890633404255,0.17945390939712524,1.7726493334838804e+18,8192.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,1.7726493333580032e+18
2026-03-04T19:35:33.710+01:00,1772649333.71,7.501180334656965e-07,1.9243543647462502e-07,6.540970325469971,0.45621174574029166,1,-7.208952297332871e-07,5.887502538826084e-06,-2.497750228869222e-09,1.5293923638637352e-07,1.9393723960092757e-08,-9.84813117980957,1.0,4.91543623581947e-08,-2.3879198352005915e-07,2.402972043569207e-08,1.7726493336973632e+18,0.1000000536441803,0.1000000536441803,3.0,51.269596099853516,43.61082784765603,3.87686625323067,1772649333483870.0,3.149544056668674e-07,2.8589869316419936e-07,-0.44545379281044006,1.0,1.7726493334838702e+18,51.25016784667969,100710.578125,1013.25,1.7726493336883845e+18,0.29810264706611633,0.0050516314804553986,0.178450345993042,1.7726493336883996e+18,8192.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,1.7726493336670572e+18
2026-03-04T19:35:33.913+01:00,1772649333.913,9.779046195035335e-07,3.456227091191977e-07,6.448209285736084,0.4643889963656696,1,-2.0423068747277284e-07,5.928316568315495e-06,1.2118906767000226e-08,8.191813449798246e-09,2.8362251436320207e-10,-9.840621948242188,1.0,1.170240260250921e-08,-2.11692878337999e-07,2.4420854671802772e-08,1.7726493338933893e+18,0.1000000536441803,0.1000000536441803,3.0,51.33030319213867,43.61082784765658,3.87686625323142,1772649333667323.0,7.105493864401069e-07,6.671711503258848e-07,-0.45469391345977783,1.0,1.7726493336673236e+18,51.2607307434082,100710.453125,1013.25,1.772649333887248e+18,0.3020694851875305,0.007664608769118786,0.1762729436159134,1.7726493338872643e+18,8192.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,1.7726493338658455e+18
2026-03-04T19:35:34.109+01:00,1772649334.109,1.3141756198820076e-06,5.109230869493331e-07,6.354784965515137,0.4709095358893227,1,-1.3970478107694362e-07,1.7291415588260861e-06,-3.074857035656464e-09,3.1109843590115815e-09,2.500830098561835e-10,-9.833695411682129,1.0,-1.9670003403859937e-09,-2.9562697179130737e-08,2.511167451757501e-08,1.7726493340963192e+18,0.1000000536441803,0.1000000536441803,3.0,51.4218864440918,43.61082784765824,3.8768662532331772,1772649333866066.0,1.3377135701375664e-06,8.066134569162386e-07,-0.46316227316856384,1.0,1.772649333866066e+18,51.266014099121094,100710.3828125,1013.25,1.7726493340871235e+18,0.2918502688407898,0.00871204398572445,0.18317195773124695,1.772649334087143e+18,8192.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,1.7726493340656783e+18
2026-03-04T19:35:34.313+01:00,1772649334.314,1.686992163740797e-06,6.800298137932259e-07,6.259624004364014,0.47620049119388247,1,-1.2399492277381796e-07,4.556808335109963e-07,-2.7782469658177433e-09,3.4242012003637967e-10,9.273489615102548e-11,-9.828289031982422,1.0,9.622329599778823e-09,9.925443578140403e-08,2.448741298621826e-08,1.772649334297393e+18,0.1000000536441803,0.1000000536441803,3.0,51.546722412109375,43.6108278476621,3.8768662532358973,1772649334087130.0,1.8694831851462368e-06,8.335057941621926e-07,-0.4707382619380951,1.0,1.77264933408713e+18,51.699127197265625,100705.203125,1013.25,1.7726493342883095e+18,0.29446664452552795,0.01127356942743063,0.18062476813793182,1.7726493342883249e+18,8192.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,1.7726493342667374e+18
2026-03-04T19:35:34.510+01:00,1772649334.511,1.998928610191797e-06,8.57347743021819e-07,6.162718296051025,0.48046365380537515,1,-2.467806226036373e-08,4.015882382191194e-08,-1.530136795047099e-09,1.0072561534846258e-10,6.200848168269602e-11,-9.823622703552246,1.0,1.9219390523517177e-09,1.2739758403768064e-07,2.4361320072330273e-08,1.772649334497041e+18,0.1000000536441803,0.1000000536441803,3.0,51.64189529418945,43.610827847665455,3.8768662532379934,1772649334288316.0,1.7414221247236128e-06,8.629805279269931e-07,-0.4760661721229553,1.0,1.772649334288316e+18,51.746665954589844,100704.65625,1013.25,1.7726493344907868e+18,0.30345988273620605,0.018547846004366875,0.18316836655139923,1.772649334490803e+18,8192.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,1.7726493344695347e+18
2026-03-04T19:35:34.714+01:00,1772649334.714,2.2096226075518643e-06,1.0341123015678022e-06,6.066433429718018,0.4838074445738876,1,5.548200476823695e-08,-2.607723956771224e-07,-1.3588856706547858e-09,-2.787147845850768e-09,-5.677365799705569e-10,-9.820319175720215,1.0,2.8039397470536187e-09,1.1782138642502105e-07,2.400140353131519e-08,1.7726493346979023e+18,0.1000000536441803,0.1000000536441803,3.0,51.73881530761719,43.61082784766825,3.8768662532401903,1772649334490792.0,1.290633917960804e-06,8.820161951916816e-07,-0.48035940527915955,1.0,1.7726493344907927e+18,51.92096710205078,100702.578125,1013.25,1.772649334690834e+18,0.2907942831516266,0.006530510727316141,0.17360322177410126,1.7726493346908495e+18,8192.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,1.7726493346695012e+18
2026-03-04T19:35:34.912+01:00,1772649334.912,2.3264033188752364e-06,1.2143766525696265e-06,5.968748092651367,0.486416488886836,1,-1.4226935718397726e-07,-1.7113143258029595e-07,-3.075302235089339e-09,-1.0593345090015305e-09,8.804998397060615e-10,-9.817502975463867,1.0,1.2925238657146565e-09,1.0077997814050832e-07,2.3914990876505726e-08,1.7726493348985815e+18,0.1000000536441803,0.1000000536441803,3.0,51.835628509521484,43.61082784767014,3.876866253242392,1772649334690840.0,7.931087679935445e-07,8.879246706783306e-07,-0.48370832204818726,1.0,1.7726493346908406e+18,51.611976623535156,100706.2578125,1013.25,1.7726493348919693e+18,0.305044561624527,0.00435646902769804,0.17383426427841187,1.7726493348919867e+18,8192.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,1.772649334772251e+18
2026-03-04T19:35:35.113+01:00,1772649335.115,2.3605546175531344e-06,1.3975629826745717e-06,5.86981725692749,0.48854023218237574,1,-7.221012054969833e-08,-3.8676563463013736e-07,8.48333403524748e-09,-2.667886800367114e-09,4.980922341246696e-10,-9.816221237182617,1.0,-4.719552304521812e-09,8.658837913344541e-08,2.4048196323178672e-08,1.772649335098136e+18,0.1000000536441803,0.1000000536441803,3.0,51.93296432495117,43.610827847671175,3.8768662532446174,1772649334891975.0,3.5040633861171955e-07,9.030769092532864e-07,-0.48634931445121765,1.0,1.7726493348919757e+18,52.01340103149414,100701.4609375,1013.25,1.7726493350944317e+18,0.2963982820510864,0.00795344915241003,0.1801714450120926,1.772649335094447e+18,8192.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,1.77264933497846e+18
2026-03-04T19:35:35.313+01:00,1772649335.314,2.323289663763717e-06,1.581303422426572e-06,5.7683305740356445,0.4903501868256818,1,-3.342006493767258e-08,-1.3987728664233146e-07,-3.5234553052987394e-09,-5.298900762618075e-10,1.204513988550815e-10,-9.815563201904297,1.0,-9.091386310444705e-09,6.017513243250505e-08,2.388932962560375e-08,1.772649335299627e+18,0.1000000536441803,0.1000000536441803,3.0,52.031681060791016,43.610827847671466,3.8768662532468823,1772649335094438.0,-2.5027746985983867e-08,8.985174417830422e-07,-0.48850417137145996,1.0,1.7726493350944387e+18,51.59349060058594,100706.46875,1013.25,1.7726493353022395e+18,0.3010845482349396,0.007416639477014542,0.1832915097475052,1.7726493353022528e+18,8192.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,1.7726493351713856e+18
2026-03-04T19:35:35.516+01:00,1772649335.517,2.242691834908328e-06,1.7411304042980191e-06,5.67620325088501,0.4918270409117112,1,2.832967815891152e-08,-1.376855038870417e-07,-1.6485603993032782e-08,-3.119529357054063e-10,-6.457995249675719e-11,-9.814119338989258,1.0,-8.44886116624366e-09,4.5085130295774434e-08,2.2647837383260594e-08,1.7726493354995576e+18,0.1000000536441803,0.1000000536441803,3.0,52.09866714477539,43.6108278476713,3.876866253248393,1772649335281215.0,-3.101737604538357e-07,8.725280054022733e-07,-0.49012696743011475,1.0,1.7726493352812155e+18,52.40161895751953,100696.828125,1013.25,1.7726493354842335e+18,0.2950114607810974,0.02335486188530922,0.17875690758228302,1.7726493355053417e+18,8192.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,1.7726493353679867e+18
